Loaded 100 files → 10000 pairs × 5 round(s) = 50000 total (10000 already done, 40000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'qwen' loaded. Starting inference...
--- Round 1/5: already complete, skipping ---
--- Round 2/5 (0 done, 10000 remaining) ---
[10001/50000] 2026-06-26 08:32:39 | R2 | InfixConverter/0_orig vs InfixConverter/0_orig → CLONE
[10204/50000] 2026-06-26 08:37:23 | R2 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_no_procyon → CLONE
[10205/50000] 2026-06-26 08:37:25 | R2 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_pg_krakatau → CLONE
[10206/50000] 2026-06-26 08:37:26 | R2 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_pg_procyon → CLONE
[10207/50000] 2026-06-26 08:37:28 | R2 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_no_krakatau → CLONE
[10208/50000] 2026-06-26 08:37:29 | R2 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_no_procyon → CLONE
[10209/50000] 2026-06-26 08:37:31 | R2 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_krakatau → CLONE
[10210/50000] 2026-06-26 08:37:33 | R2 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_procyon → CLONE
[10211/50000] 2026-06-26 08:37:34 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/0_orig → NON-CLONE
[10212/50000] 2026-06-26 08:37:35 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/1_artifice → NON-CLONE
[10213/50000] 2026-06-26 08:37:37 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[10214/50000] 2026-06-26 08:37:39 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[10215/50000] 2026-06-26 08:37:41 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[10216/50000] 2026-06-26 08:37:43 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[10217/50000] 2026-06-26 08:37:44 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[10218/50000] 2026-06-26 08:37:46 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[10219/50000] 2026-06-26 08:37:48 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[10220/50000] 2026-06-26 08:37:49 | R2 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[10221/50000] 2026-06-26 08:37:50 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/0_orig → NON-CLONE
[10222/50000] 2026-06-26 08:37:52 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/1_artifice → NON-CLONE
[10223/50000] 2026-06-26 08:37:53 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[10224/50000] 2026-06-26 08:37:55 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[10225/50000] 2026-06-26 08:37:56 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[10226/50000] 2026-06-26 08:37:57 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[10227/50000] 2026-06-26 08:37:59 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[10228/50000] 2026-06-26 08:38:00 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[10229/50000] 2026-06-26 08:38:01 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[10230/50000] 2026-06-26 08:38:02 | R2 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[10231/50000] 2026-06-26 08:38:04 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/0_orig → NON-CLONE
[10232/50000] 2026-06-26 08:38:05 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/1_artifice → NON-CLONE
[10233/50000] 2026-06-26 08:38:07 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_0_orig_no_krakatau → NON-CLONE
[10234/50000] 2026-06-26 08:38:08 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_0_orig_no_procyon → NON-CLONE
[10235/50000] 2026-06-26 08:38:09 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[10236/50000] 2026-06-26 08:38:11 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_procyon → NON-CLONE
[10237/50000] 2026-06-26 08:38:12 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[10238/50000] 2026-06-26 08:38:14 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_procyon → NON-CLONE
[10239/50000] 2026-06-26 08:38:15 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[10240/50000] 2026-06-26 08:38:16 | R2 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[10241/50000] 2026-06-26 08:38:18 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/0_orig → NON-CLONE
[10242/50000] 2026-06-26 08:38:19 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/1_artifice → NON-CLONE
[10243/50000] 2026-06-26 08:38:21 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[10244/50000] 2026-06-26 08:38:23 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_procyon → NON-CLONE
[10245/50000] 2026-06-26 08:38:24 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[10246/50000] 2026-06-26 08:38:26 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[10247/50000] 2026-06-26 08:38:27 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[10248/50000] 2026-06-26 08:38:29 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[10249/50000] 2026-06-26 08:38:31 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[10250/50000] 2026-06-26 08:38:33 | R2 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[10251/50000] 2026-06-26 08:38:34 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/0_orig → NON-CLONE
[10252/50000] 2026-06-26 08:38:36 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/1_artifice → NON-CLONE
[10253/50000] 2026-06-26 08:38:37 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[10254/50000] 2026-06-26 08:38:39 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[10255/50000] 2026-06-26 08:38:40 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[10256/50000] 2026-06-26 08:38:42 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[10257/50000] 2026-06-26 08:38:43 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[10258/50000] 2026-06-26 08:38:45 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[10259/50000] 2026-06-26 08:38:46 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[10260/50000] 2026-06-26 08:38:48 | R2 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[10261/50000] 2026-06-26 08:38:49 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/0_orig → NON-CLONE
[10262/50000] 2026-06-26 08:38:51 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/1_artifice → NON-CLONE
[10263/50000] 2026-06-26 08:38:52 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/test_0_orig_no_krakatau → NON-CLONE
[10264/50000] 2026-06-26 08:38:53 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/test_0_orig_no_procyon → NON-CLONE
[10265/50000] 2026-06-26 08:38:55 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/test_0_orig_pg_krakatau → NON-CLONE
[10266/50000] 2026-06-26 08:38:56 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/test_0_orig_pg_procyon → NON-CLONE
[10267/50000] 2026-06-26 08:38:57 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/test_1_artifice_no_krakatau → NON-CLONE
[10268/50000] 2026-06-26 08:38:59 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/test_1_artifice_no_procyon → NON-CLONE
[10269/50000] 2026-06-26 08:39:00 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[10270/50000] 2026-06-26 08:39:01 | R2 | InfixConverter/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_procyon → NON-CLONE
[10271/50000] 2026-06-26 08:39:03 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/0_orig → NON-CLONE
[10272/50000] 2026-06-26 08:39:04 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/1_artifice → NON-CLONE
[10273/50000] 2026-06-26 08:39:05 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[10274/50000] 2026-06-26 08:39:07 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[10275/50000] 2026-06-26 08:39:08 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[10276/50000] 2026-06-26 08:39:09 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[10277/50000] 2026-06-26 08:39:10 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[10278/50000] 2026-06-26 08:39:12 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[10279/50000] 2026-06-26 08:39:13 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[10280/50000] 2026-06-26 08:39:14 | R2 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[10281/50000] 2026-06-26 08:39:16 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/0_orig → NON-CLONE
[10282/50000] 2026-06-26 08:39:17 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/1_artifice → NON-CLONE
[10283/50000] 2026-06-26 08:39:19 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[10284/50000] 2026-06-26 08:39:20 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[10285/50000] 2026-06-26 08:39:21 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[10286/50000] 2026-06-26 08:39:23 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[10287/50000] 2026-06-26 08:39:24 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[10288/50000] 2026-06-26 08:39:25 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[10289/50000] 2026-06-26 08:39:26 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[10290/50000] 2026-06-26 08:39:28 | R2 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[10291/50000] 2026-06-26 08:39:29 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/0_orig → NON-CLONE
[10292/50000] 2026-06-26 08:39:30 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/1_artifice → NON-CLONE
[10293/50000] 2026-06-26 08:39:32 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/test_0_orig_no_krakatau → NON-CLONE
[10294/50000] 2026-06-26 08:39:33 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/test_0_orig_no_procyon → NON-CLONE
[10295/50000] 2026-06-26 08:39:35 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/test_0_orig_pg_krakatau → NON-CLONE
[10296/50000] 2026-06-26 08:39:36 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/test_0_orig_pg_procyon → NON-CLONE
[10297/50000] 2026-06-26 08:39:38 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/test_1_artifice_no_krakatau → NON-CLONE
[10298/50000] 2026-06-26 08:39:39 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/test_1_artifice_no_procyon → NON-CLONE
[10299/50000] 2026-06-26 08:39:42 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/test_1_artifice_pg_krakatau → NON-CLONE
[10300/50000] 2026-06-26 08:39:43 | R2 | InfixConverter/test_0_orig_no_krakatau vs square/test_1_artifice_pg_procyon → NON-CLONE
[10301/50000] 2026-06-26 08:39:45 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/0_orig → CLONE
[10302/50000] 2026-06-26 08:39:47 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/1_artifice → CLONE
[10303/50000] 2026-06-26 08:39:48 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_0_orig_no_krakatau → CLONE
[10304/50000] 2026-06-26 08:39:50 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_0_orig_no_procyon → CLONE
[10305/50000] 2026-06-26 08:39:51 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_0_orig_pg_krakatau → CLONE
[10306/50000] 2026-06-26 08:39:52 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_0_orig_pg_procyon → CLONE
[10307/50000] 2026-06-26 08:39:54 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_no_krakatau → CLONE
[10308/50000] 2026-06-26 08:39:55 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_no_procyon → CLONE
[10309/50000] 2026-06-26 08:39:57 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_pg_krakatau → CLONE
[10310/50000] 2026-06-26 08:39:58 | R2 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_pg_procyon → CLONE
[10311/50000] 2026-06-26 08:39:59 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/0_orig → NON-CLONE
[10312/50000] 2026-06-26 08:40:01 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/1_artifice → NON-CLONE
[10313/50000] 2026-06-26 08:40:03 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[10314/50000] 2026-06-26 08:40:04 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[10315/50000] 2026-06-26 08:40:06 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[10316/50000] 2026-06-26 08:40:07 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[10317/50000] 2026-06-26 08:40:09 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[10318/50000] 2026-06-26 08:40:11 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[10319/50000] 2026-06-26 08:40:12 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[10320/50000] 2026-06-26 08:40:14 | R2 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[10321/50000] 2026-06-26 08:40:15 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/0_orig → NON-CLONE
[10322/50000] 2026-06-26 08:40:16 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/1_artifice → NON-CLONE
[10323/50000] 2026-06-26 08:40:18 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[10324/50000] 2026-06-26 08:40:19 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[10325/50000] 2026-06-26 08:40:20 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[10326/50000] 2026-06-26 08:40:21 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[10327/50000] 2026-06-26 08:40:22 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[10328/50000] 2026-06-26 08:40:23 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[10329/50000] 2026-06-26 08:40:25 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[10330/50000] 2026-06-26 08:40:26 | R2 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[10331/50000] 2026-06-26 08:40:27 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/0_orig → NON-CLONE
[10332/50000] 2026-06-26 08:40:29 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/1_artifice → NON-CLONE
[10333/50000] 2026-06-26 08:40:30 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/test_0_orig_no_krakatau → NON-CLONE
[10334/50000] 2026-06-26 08:40:32 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/test_0_orig_no_procyon → NON-CLONE
[10335/50000] 2026-06-26 08:40:33 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[10336/50000] 2026-06-26 08:40:34 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/test_0_orig_pg_procyon → NON-CLONE
[10337/50000] 2026-06-26 08:40:36 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[10338/50000] 2026-06-26 08:40:37 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/test_1_artifice_no_procyon → NON-CLONE
[10339/50000] 2026-06-26 08:40:39 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[10340/50000] 2026-06-26 08:40:40 | R2 | InfixConverter/test_0_orig_no_procyon vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[10341/50000] 2026-06-26 08:40:42 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/0_orig → NON-CLONE
[10342/50000] 2026-06-26 08:40:43 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/1_artifice → NON-CLONE
[10343/50000] 2026-06-26 08:40:45 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[10344/50000] 2026-06-26 08:40:46 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_0_orig_no_procyon → NON-CLONE
[10345/50000] 2026-06-26 08:40:48 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[10346/50000] 2026-06-26 08:40:49 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[10347/50000] 2026-06-26 08:40:51 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[10348/50000] 2026-06-26 08:40:53 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[10349/50000] 2026-06-26 08:40:54 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[10350/50000] 2026-06-26 08:40:56 | R2 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[10351/50000] 2026-06-26 08:40:57 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/0_orig → NON-CLONE
[10352/50000] 2026-06-26 08:40:58 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/1_artifice → NON-CLONE
[10353/50000] 2026-06-26 08:41:00 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[10354/50000] 2026-06-26 08:41:01 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[10355/50000] 2026-06-26 08:41:02 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[10356/50000] 2026-06-26 08:41:04 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[10357/50000] 2026-06-26 08:41:05 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[10358/50000] 2026-06-26 08:41:06 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[10359/50000] 2026-06-26 08:41:07 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[10360/50000] 2026-06-26 08:41:08 | R2 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[10361/50000] 2026-06-26 08:41:10 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/0_orig → NON-CLONE
[10362/50000] 2026-06-26 08:41:11 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/1_artifice → NON-CLONE
[10363/50000] 2026-06-26 08:41:12 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/test_0_orig_no_krakatau → NON-CLONE
[10364/50000] 2026-06-26 08:41:13 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/test_0_orig_no_procyon → NON-CLONE
[10365/50000] 2026-06-26 08:41:15 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/test_0_orig_pg_krakatau → NON-CLONE
[10366/50000] 2026-06-26 08:41:16 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/test_0_orig_pg_procyon → NON-CLONE
[10367/50000] 2026-06-26 08:41:17 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/test_1_artifice_no_krakatau → NON-CLONE
[10368/50000] 2026-06-26 08:41:18 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/test_1_artifice_no_procyon → NON-CLONE
[10369/50000] 2026-06-26 08:41:20 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[10370/50000] 2026-06-26 08:41:21 | R2 | InfixConverter/test_0_orig_no_procyon vs queens/test_1_artifice_pg_procyon → NON-CLONE
[10371/50000] 2026-06-26 08:41:22 | R2 | InfixConverter/test_0_orig_no_procyon vs railroadcar/0_orig → NON-CLONE
[10372/50000] 2026-06-26 08:41:24 | R2 | InfixConverter/test_0_orig_no_procyon vs railroadcar/1_artifice → NON-CLONE
[10373/50000] 2026-06-26 08:41:25 | R2 | InfixConverter/test_0_orig_no_procyon vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
