Loaded 100 files → 10000 pairs × 5 round(s) = 50000 total (0 already done, 50000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'gguf' loaded. Starting inference...
--- Round 1/5 (0 done, 10000 remaining) ---
[1/50000] 2026-06-30 04:15:47 | R1 | InfixConverter/0_orig vs InfixConverter/0_orig → CLONE
[208/50000] 2026-06-30 04:19:08 | R1 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_no_procyon → CLONE
[209/50000] 2026-06-30 04:19:08 | R1 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_krakatau → CLONE
[210/50000] 2026-06-30 04:19:09 | R1 | InfixConverter/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_procyon → CLONE
[211/50000] 2026-06-30 04:19:10 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/0_orig → NON-CLONE
[212/50000] 2026-06-30 04:19:11 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/1_artifice → NON-CLONE
[213/50000] 2026-06-30 04:19:12 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[214/50000] 2026-06-30 04:19:13 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[215/50000] 2026-06-30 04:19:14 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[216/50000] 2026-06-30 04:19:15 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[217/50000] 2026-06-30 04:19:16 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[218/50000] 2026-06-30 04:19:17 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[219/50000] 2026-06-30 04:19:19 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[220/50000] 2026-06-30 04:19:20 | R1 | InfixConverter/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[221/50000] 2026-06-30 04:19:20 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/0_orig → NON-CLONE
[222/50000] 2026-06-30 04:19:21 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/1_artifice → NON-CLONE
[223/50000] 2026-06-30 04:19:22 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[224/50000] 2026-06-30 04:19:23 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[225/50000] 2026-06-30 04:19:24 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[226/50000] 2026-06-30 04:19:25 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[227/50000] 2026-06-30 04:19:25 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[228/50000] 2026-06-30 04:19:26 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[229/50000] 2026-06-30 04:19:27 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[230/50000] 2026-06-30 04:19:28 | R1 | InfixConverter/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[231/50000] 2026-06-30 04:19:29 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/0_orig → NON-CLONE
[232/50000] 2026-06-30 04:19:30 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/1_artifice → NON-CLONE
[233/50000] 2026-06-30 04:19:31 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_0_orig_no_krakatau → NON-CLONE
[234/50000] 2026-06-30 04:19:32 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_0_orig_no_procyon → NON-CLONE
[235/50000] 2026-06-30 04:19:33 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[236/50000] 2026-06-30 04:19:34 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_procyon → NON-CLONE
[237/50000] 2026-06-30 04:19:36 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[238/50000] 2026-06-30 04:19:37 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_procyon → NON-CLONE
[239/50000] 2026-06-30 04:19:38 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[240/50000] 2026-06-30 04:19:39 | R1 | InfixConverter/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[241/50000] 2026-06-30 04:19:40 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/0_orig → NON-CLONE
[242/50000] 2026-06-30 04:19:41 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/1_artifice → NON-CLONE
[243/50000] 2026-06-30 04:19:42 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[244/50000] 2026-06-30 04:19:43 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_procyon → NON-CLONE
[245/50000] 2026-06-30 04:19:44 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[246/50000] 2026-06-30 04:19:46 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[247/50000] 2026-06-30 04:19:47 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[248/50000] 2026-06-30 04:19:47 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[249/50000] 2026-06-30 04:19:48 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[250/50000] 2026-06-30 04:19:49 | R1 | InfixConverter/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[251/50000] 2026-06-30 04:19:50 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/0_orig → NON-CLONE
[252/50000] 2026-06-30 04:19:51 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/1_artifice → NON-CLONE
[253/50000] 2026-06-30 04:19:52 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[254/50000] 2026-06-30 04:19:53 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[255/50000] 2026-06-30 04:19:54 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[256/50000] 2026-06-30 04:19:55 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[257/50000] 2026-06-30 04:19:56 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[258/50000] 2026-06-30 04:19:57 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[259/50000] 2026-06-30 04:19:57 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[260/50000] 2026-06-30 04:19:58 | R1 | InfixConverter/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[261/50000] 2026-06-30 04:19:59 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/0_orig → NON-CLONE
[262/50000] 2026-06-30 04:20:00 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/1_artifice → NON-CLONE
[263/50000] 2026-06-30 04:20:01 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/test_0_orig_no_krakatau → NON-CLONE
[264/50000] 2026-06-30 04:20:02 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/test_0_orig_no_procyon → NON-CLONE
[265/50000] 2026-06-30 04:20:03 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/test_0_orig_pg_krakatau → NON-CLONE
[266/50000] 2026-06-30 04:20:04 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/test_0_orig_pg_procyon → NON-CLONE
[267/50000] 2026-06-30 04:20:05 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/test_1_artifice_no_krakatau → NON-CLONE
[268/50000] 2026-06-30 04:20:06 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/test_1_artifice_no_procyon → NON-CLONE
[269/50000] 2026-06-30 04:20:07 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[270/50000] 2026-06-30 04:20:08 | R1 | InfixConverter/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_procyon → NON-CLONE
[271/50000] 2026-06-30 04:20:08 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/0_orig → NON-CLONE
[272/50000] 2026-06-30 04:20:09 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/1_artifice → NON-CLONE
[273/50000] 2026-06-30 04:20:10 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[274/50000] 2026-06-30 04:20:11 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[275/50000] 2026-06-30 04:20:13 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[276/50000] 2026-06-30 04:20:14 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[277/50000] 2026-06-30 04:20:15 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[278/50000] 2026-06-30 04:20:16 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[279/50000] 2026-06-30 04:20:17 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[280/50000] 2026-06-30 04:20:18 | R1 | InfixConverter/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[281/50000] 2026-06-30 04:20:19 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/0_orig → NON-CLONE
[282/50000] 2026-06-30 04:20:20 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/1_artifice → NON-CLONE
[283/50000] 2026-06-30 04:20:21 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[284/50000] 2026-06-30 04:20:22 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[285/50000] 2026-06-30 04:20:23 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[286/50000] 2026-06-30 04:20:24 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[287/50000] 2026-06-30 04:20:25 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[288/50000] 2026-06-30 04:20:26 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[289/50000] 2026-06-30 04:20:27 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[290/50000] 2026-06-30 04:20:27 | R1 | InfixConverter/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[291/50000] 2026-06-30 04:20:29 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/0_orig → NON-CLONE
[292/50000] 2026-06-30 04:20:30 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/1_artifice → NON-CLONE
[293/50000] 2026-06-30 04:20:30 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/test_0_orig_no_krakatau → NON-CLONE
[294/50000] 2026-06-30 04:20:31 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/test_0_orig_no_procyon → NON-CLONE
[295/50000] 2026-06-30 04:20:33 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/test_0_orig_pg_krakatau → NON-CLONE
[296/50000] 2026-06-30 04:20:34 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/test_0_orig_pg_procyon → NON-CLONE
[297/50000] 2026-06-30 04:20:35 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/test_1_artifice_no_krakatau → NON-CLONE
[298/50000] 2026-06-30 04:20:36 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/test_1_artifice_no_procyon → NON-CLONE
[299/50000] 2026-06-30 04:20:38 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/test_1_artifice_pg_krakatau → NON-CLONE
[300/50000] 2026-06-30 04:20:38 | R1 | InfixConverter/test_0_orig_no_krakatau vs square/test_1_artifice_pg_procyon → NON-CLONE
[301/50000] 2026-06-30 04:20:40 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/0_orig → CLONE
[302/50000] 2026-06-30 04:20:40 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/1_artifice → CLONE
[303/50000] 2026-06-30 04:20:41 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_0_orig_no_krakatau → CLONE
[304/50000] 2026-06-30 04:20:42 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_0_orig_no_procyon → CLONE
[305/50000] 2026-06-30 04:20:43 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_0_orig_pg_krakatau → CLONE
[306/50000] 2026-06-30 04:20:44 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_0_orig_pg_procyon → CLONE
[307/50000] 2026-06-30 04:20:44 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_no_krakatau → CLONE
[308/50000] 2026-06-30 04:20:45 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_no_procyon → CLONE
[309/50000] 2026-06-30 04:20:46 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_pg_krakatau → CLONE
[310/50000] 2026-06-30 04:20:47 | R1 | InfixConverter/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_pg_procyon → CLONE
[311/50000] 2026-06-30 04:20:47 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/0_orig → NON-CLONE
[312/50000] 2026-06-30 04:20:48 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/1_artifice → NON-CLONE
[313/50000] 2026-06-30 04:20:49 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[314/50000] 2026-06-30 04:20:50 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[315/50000] 2026-06-30 04:20:51 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[316/50000] 2026-06-30 04:20:52 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[317/50000] 2026-06-30 04:20:54 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[318/50000] 2026-06-30 04:20:55 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[319/50000] 2026-06-30 04:20:55 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[320/50000] 2026-06-30 04:20:56 | R1 | InfixConverter/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[321/50000] 2026-06-30 04:20:58 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/0_orig → NON-CLONE
[322/50000] 2026-06-30 04:20:58 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/1_artifice → NON-CLONE
[323/50000] 2026-06-30 04:20:59 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[324/50000] 2026-06-30 04:21:00 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[325/50000] 2026-06-30 04:21:00 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[326/50000] 2026-06-30 04:21:01 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[327/50000] 2026-06-30 04:21:01 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[328/50000] 2026-06-30 04:21:03 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[329/50000] 2026-06-30 04:21:04 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[330/50000] 2026-06-30 04:21:04 | R1 | InfixConverter/test_0_orig_no_procyon vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[331/50000] 2026-06-30 04:21:05 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/0_orig → NON-CLONE
[332/50000] 2026-06-30 04:21:06 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/1_artifice → NON-CLONE
[333/50000] 2026-06-30 04:21:07 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/test_0_orig_no_krakatau → NON-CLONE
[334/50000] 2026-06-30 04:21:07 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/test_0_orig_no_procyon → NON-CLONE
[335/50000] 2026-06-30 04:21:08 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[336/50000] 2026-06-30 04:21:09 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/test_0_orig_pg_procyon → NON-CLONE
[337/50000] 2026-06-30 04:21:10 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[338/50000] 2026-06-30 04:21:11 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/test_1_artifice_no_procyon → NON-CLONE
[339/50000] 2026-06-30 04:21:12 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[340/50000] 2026-06-30 04:21:13 | R1 | InfixConverter/test_0_orig_no_procyon vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[341/50000] 2026-06-30 04:21:14 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/0_orig → NON-CLONE
[342/50000] 2026-06-30 04:21:15 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/1_artifice → NON-CLONE
[343/50000] 2026-06-30 04:21:16 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[344/50000] 2026-06-30 04:21:17 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_0_orig_no_procyon → NON-CLONE
[345/50000] 2026-06-30 04:21:18 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[346/50000] 2026-06-30 04:21:19 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[347/50000] 2026-06-30 04:21:21 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[348/50000] 2026-06-30 04:21:22 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[349/50000] 2026-06-30 04:21:23 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[350/50000] 2026-06-30 04:21:24 | R1 | InfixConverter/test_0_orig_no_procyon vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[351/50000] 2026-06-30 04:21:25 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/0_orig → NON-CLONE
[352/50000] 2026-06-30 04:21:26 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/1_artifice → NON-CLONE
[353/50000] 2026-06-30 04:21:27 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[354/50000] 2026-06-30 04:21:27 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[355/50000] 2026-06-30 04:21:28 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[356/50000] 2026-06-30 04:21:30 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[357/50000] 2026-06-30 04:21:31 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[358/50000] 2026-06-30 04:21:32 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[359/50000] 2026-06-30 04:21:33 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[360/50000] 2026-06-30 04:21:34 | R1 | InfixConverter/test_0_orig_no_procyon vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[361/50000] 2026-06-30 04:21:35 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/0_orig → NON-CLONE
[362/50000] 2026-06-30 04:21:36 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/1_artifice → NON-CLONE
[363/50000] 2026-06-30 04:21:36 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/test_0_orig_no_krakatau → NON-CLONE
[364/50000] 2026-06-30 04:21:37 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/test_0_orig_no_procyon → NON-CLONE
[365/50000] 2026-06-30 04:21:38 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/test_0_orig_pg_krakatau → NON-CLONE
[366/50000] 2026-06-30 04:21:39 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/test_0_orig_pg_procyon → NON-CLONE
[367/50000] 2026-06-30 04:21:39 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/test_1_artifice_no_krakatau → NON-CLONE
[368/50000] 2026-06-30 04:21:40 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/test_1_artifice_no_procyon → NON-CLONE
[369/50000] 2026-06-30 04:21:41 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[370/50000] 2026-06-30 04:21:42 | R1 | InfixConverter/test_0_orig_no_procyon vs queens/test_1_artifice_pg_procyon → NON-CLONE
[371/50000] 2026-06-30 04:21:43 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/0_orig → NON-CLONE
[372/50000] 2026-06-30 04:21:44 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/1_artifice → NON-CLONE
[373/50000] 2026-06-30 04:21:45 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[374/50000] 2026-06-30 04:21:46 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[375/50000] 2026-06-30 04:21:47 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[376/50000] 2026-06-30 04:21:48 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[377/50000] 2026-06-30 04:21:49 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[378/50000] 2026-06-30 04:21:50 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[379/50000] 2026-06-30 04:21:51 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[380/50000] 2026-06-30 04:21:53 | R1 | InfixConverter/test_0_orig_no_procyon vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
